index,seconds_of_day,day_of_year,timestamp,T_out,weaBus.HDirNor,T_in,HGloHor,heatPower,roomTempUpperSetpoint,weaBus.HDifHor,u
30,9000,1,9000,270.85844155844154,0.0,293.77640904163053,0.0,7163.958454738187,22.5,0.0,0.3735909583694479
31,9300,1,9300,270.721654040404,0.0,293.7716223605539,0.0,7255.747572222665,22.5,0.0,0.3783776394460574
32,9600,1,9600,270.5909812409812,0.0,293.76691881579904,0.0,7345.94247244454,22.5,0.0,0.3830811842009325
33,9900,1,9900,270.4674512987013,0.0,293.76227577490744,0.0,7434.977154108964,22.5,0.0,0.38772422509254056
34,10200,1,10200,270.3520923520923,0.0,293.75772365198264,0.0,7522.268398138014,22.5,0.0,0.392276348017333
35,10500,1,10500,270.24593253968254,0.0,293.75324481062114,0.0,7608.154399178344,22.5,0.0,0.3967551893788368
36,10800,1,10800,270.15,0.0,293.74884795966494,0.0,7692.468156982748,22.5,0.0,0.4011520403350346
37,11100,1,11100,270.0612202380952,0.0,293.74454918957656,0.0,7774.901121779478,22.5,0.0,0.40545081042341735
38,11400,1,11400,269.9761904761905,0.0,293.74035844468904,0.0,7855.262601617371,22.5,0.0,0.40964155531094093
39,11700,1,11700,269.8954464285714,0.0,293.73622057096327,0.0,7934.610227137352,22.5,0.0,0.4137794290367083
40,12000,1,12000,269.8195238095238,0.0,293.7321326703404,0.0,8012.999571347701,22.5,0.0,0.4178673296596003
41,12300,1,12300,269.7489583333333,0.0,293.7281090732512,0.0,8090.155834741898,22.5,0.0,0.4218909267488016
42,12600,1,12600,269.6842857142857,0.0,293.7241469946507,0.0,8166.132423179773,22.5,0.0,0.42585300534926773
43,12900,1,12900,269.62604166666665,0.0,293.72026965943917,0.0,8240.483977328218,22.5,0.0,0.4297303405608091
44,13200,1,13200,269.5747619047619,0.0,293.7164832620431,0.0,8313.09171322489,22.5,0.0,0.43351673795689294
45,13500,1,13500,269.5309821428571,0.0,293.71278187851766,0.0,8384.069228090144,22.5,0.0,0.4372181214823172
46,13800,1,13800,269.49523809523805,0.0,293.70916828500447,0.0,8453.363286794935,22.5,0.0,0.44083171499551094
47,14100,1,14100,269.4680654761905,0.0,293.70564469165816,0.0,8520.931507542216,22.5,0.0,0.4443553083418124
48,14400,1,14400,269.45,0.0,293.70221358201354,0.0,8586.726266213607,22.5,0.0,0.4477864179864355
49,14700,1,14700,269.4376774691358,0.0,293.69887783530754,0.0,8650.69235072918,22.5,0.0,0.4511221646924355
50,15000,1,15000,269.42716049382716,0.0,293.6956400945832,0.0,8712.779078249438,22.5,0.0,0.4543599054167658
51,15300,1,15300,269.418125,0.0,293.69245980247206,0.0,8773.764174509995,22.5,0.0,0.4575401975279192
52,15600,1,15600,269.41024691358024,0.0,293.68930854649204,0.0,8834.192475611293,22.5,0.0,0.460691453507934
53,15900,1,15900,269.4032021604938,0.0,293.6861999404442,0.0,8893.80292409728,22.5,0.0,0.4638000595557515
54,16200,1,16200,269.39666666666665,0.0,293.68312537704423,0.0,8952.760572751651,22.5,0.0,0.4668746229557427
55,16500,1,16500,269.3903163580247,0.0,293.6800917392647,0.0,9010.933434092269,22.5,0.0,0.46990826073528075
56,16800,1,16800,269.3838271604938,0.0,293.6771052858081,0.0,9068.201491604334,22.5,0.0,0.4728947141918524
57,17100,1,17100,269.376875,0.0,293.6741521569432,0.0,9124.830518688368,22.5,0.0,0.47584784305678346
58,17400,1,17400,269.3691358024691,0.0,293.67122824900815,0.0,9180.899206923066,22.5,0.0,0.47877175099182523
59,17700,1,17700,269.3602854938271,0.0,293.6683331020164,0.0,9236.416376984846,22.5,0.0,0.48166689798358675
60,18000,1,18000,269.34999999999997,0.0,293.66546717450996,0.0,9291.373235898123,22.5,0.0,0.4845328254900209
61,18300,1,18300,269.33704668209873,0.0,293.66262475288596,0.0,9345.879347379056,22.5,0.0,0.4873752471140165
62,18600,1,18600,269.3209104938271,0.0,293.6598029277319,0.0,9399.990502152279,22.5,0.0,0.4901970722680744
63,18900,1,18900,269.30234375,0.0,293.65700772380325,0.0,9453.591169857975,22.5,0.0,0.4929922761967305
64,19200,1,19200,269.28209876543207,0.0,293.65424787643013,0.0,9506.51384231422,22.5,0.0,0.4957521235698436
65,19500,1,19500,269.26092785493825,0.0,293.6515125299983,0.0,9558.96668614803,22.5,0.0,0.4984874700016917
66,19800,1,19800,269.2395833333333,0.0,293.6487999691601,0.0,9610.982594764933,22.5,0.0,0.5012000308398683
67,20100,1,20100,269.2188175154321,0.0,293.6461084785679,0.0,9662.594461572648,22.5,0.0,0.5038915214320809
68,20400,1,20400,269.19938271604934,0.0,293.643436342874,0.0,9713.835179977792,22.5,0.0,0.5065636571259802
69,20700,1,20700,269.18203124999997,0.0,293.64078184673076,0.0,9764.737643386992,22.5,0.0,0.5092181532692166
70,21000,1,21000,269.16751543209875,0.0,293.6382160745367,0.0,9813.93874151581,22.5,0.0,0.5117839254633054
71,21300,1,21300,269.15658757716045,0.0,293.63572417072066,0.0,9861.723343929636,22.5,0.0,0.5142758292793133
72,21600,1,21600,269.15,0.0,293.6333121668808,0.0,19175.94174657106,22.5,0.0,1.0
73,21900,1,21900,269.1633738425926,0.0,294.94548778918977,0.0,13509.685114244536,22.5,0.0,0.7045122108102078
74,22200,1,22200,269.20810185185184,0.0,294.9543904115057,0.0,13338.96894732255,22.5,0.0,0.6956095884942783
75,22500,1,22500,269.27859374999997,0.0,294.9542938101946,0.0,13340.821368436838,22.5,0.0,0.695706189805378
76,22800,1,22800,269.36925925925925,0.0,294.9542180101856,0.0,13342.274904993272,22.5,0.0,0.6957819898143498
77,23100,1,23100,269.4745081018518,0.0,294.9542630288522,0.0,13341.411629665366,22.5,0.0,0.6957369711477668
78,23400,1,23400,269.58875,0.0,294.9543821975201,0.0,13339.126458232095,22.5,0.0,0.6956178024798874
79,23700,1,23700,269.7063946759259,0.0,294.9545333482486,0.0,13336.228000666904,22.5,0.0,0.6954666517513601
80,24000,1,24000,269.8218518518518,0.0,294.95466468092616,0.0,13333.70957289297,22.5,0.0,0.6953353190738198
81,24300,1,24300,269.92953124999997,0.0,294.954741288219,0.0,13332.240555908109,22.5,0.0,0.6952587117809799
82,24600,1,24600,270.0238425925926,0.0,294.95472608025636,0.0,13332.532182913648,22.5,0.0,0.6952739197436131
83,24900,1,24900,270.0991956018518,0.0,294.95457251015745,0.0,13335.477034184487,22.5,0.0,0.6954274898425297
84,25200,1,25200,270.15,0.0,294.95425527896515,0.0,13341.560241048192,22.5,0.0,0.6957447210348278
85,25500,1,25500,270.18671296296293,0.0,294.95385472740924,0.0,13349.241194350874,22.5,0.0,0.6961452725907407
86,25800,1,25800,270.22314814814814,0.0,294.9533817502339,0.0,13358.310977112278,22.5,0.0,0.6966182497660611
87,26100,1,26100,270.25874999999996,0.0,294.9529102522879,0.0,13367.352394258847,22.5,0.0,0.6970897477120843
88,26400,1,26400,270.2929629629629,0.0,294.9524415964431,0.0,13376.33931143735,22.5,0.0,0.6975584035568545
89,26700,1,26700,270.32523148148147,0.0,294.9519664455888,0.0,13385.45077654023,22.5,0.0,0.698033554411154
90,27000,1,27000,270.35499999999996,0.0,294.95148450645115,0.0,13394.692413369608,22.5,0.0,0.6985154935488254
91,27300,1,27300,270.3817129629629,0.0,294.9509744690638,0.0,13404.472860598149,22.5,0.0,0.6990255309361828
92,27600,1,27600,270.4048148148148,0.0,294.95044663369305,0.0,13414.594600919369,22.5,0.0,0.6995533663069295
93,27900,1,27900,270.42375,0.0,294.9499017980333,0.0,13425.042337792238,22.5,0.0,0.7000982019666822
94,28200,1,28200,270.43796296296296,0.0,294.9493259632604,0.0,13436.084511853345,22.5,0.0,0.7006740367395992
95,28500,1,28500,270.44689814814814,0.0,294.9487074596183,0.0,13447.944901664327,22.5,0.0,0.7012925403817007
96,28800,1,28800,270.45,0.0,294.94805736930215,0.0,13460.410995696411,22.5,0.0,0.7019426306978289
97,29100,1,29100,270.45,0.0,294.9473763095881,0.0,13473.470957099053,22.5,0.0,0.7026236904118832
98,29400,1,29400,270.45,0.0,294.9467084513662,0.0,13486.27776745722,22.5,0.0,0.7032915486337856
99,29700,1,29700,270.45,0.0,294.9460291728976,0.0,13499.303571800167,22.5,0.0,0.7039708271023528
100,30000,1,30000,270.45,0.0,294.9453384741824,0.0,13512.548370127886,22.5,0.0,0.7046615258175848
101,30300,1,30300,270.45,0.0,294.9446601515627,0.0,13525.555845168745,22.5,0.0,0.7053398484372906
102,30600,1,30600,270.45,0.0,294.94400660825943,0.0,13538.088153480887,22.5,0.0,0.7059933917405488
103,30900,1,30900,270.45,0.0,294.9433631981292,0.07923789173789172,13550.426148657474,22.5,0.07923789173789172,0.7066368018707863
104,31200,1,31200,270.45,0.0,294.942736684231,0.31339031339031337,13562.440142672178,22.5,0.31339031339031337,0.7072633157689552
105,31500,1,31500,270.45,0.0,294.94222158039906,0.6971153846153846,13572.317743747244,22.5,0.6971153846153846,0.7077784196009134
106,31800,1,31800,270.45,0.0,294.94176326625126,1.225071225071225,13581.10634914721,22.5,1.225071225071225,0.7082367337487199
107,32100,1,32100,270.45,0.0,294.9413617417876,1.8919159544159543,13588.805958872079,22.5,1.8919159544159543,0.7086382582123747
108,32400,1,32400,270.45,0.0,294.94102276206604,2.692307692307692,13595.306214266018,22.5,2.692307692307692,0.7089772379339365
109,32700,1,32700,270.45,0.0,294.9407479015549,3.620904558404558,13600.57692341581,22.5,3.620904558404558,0.709252098445063
110,33000,1,33000,270.45,0.0,294.9405344255174,4.672364672364672,13604.6705274755,22.5,4.672364672364672,0.7094655744825786
111,33300,1,33300,270.45,0.0,294.94038076148433,5.841346153846153,13607.617180022082,22.5,5.841346153846153,0.7096192385156428
112,33600,1,33600,270.45,0.0,294.94027584802365,7.122507122507121,13609.62899443268,22.5,7.122507122507121,0.7097241519763315
113,33900,1,33900,270.45,0.0,294.9402263493596,8.510505698005698,13610.578177931126,22.5,8.510505698005698,0.7097736506403862
114,34200,1,34200,270.45,0.0,294.9402322654921,10.0,13610.464730518508,22.5,10.0,0.7097677345078637
115,34500,1,34500,270.45,0.0,294.94027731112976,11.582252238502239,13609.600937995026,22.5,11.582252238502239,0.7097226888702153
116,34800,1,34800,270.45,0.0,294.94035753213404,13.242572242572242,13608.062624690061,22.5,13.242572242572242,0.7096424678659332
117,35100,1,35100,270.45,0.0,294.94047654653417,14.966689560439562,13605.780411486221,22.5,14.966689560439562,0.7095234534658061
118,35400,1,35400,270.45,0.0,294.9406324251211,16.74033374033374,13602.791292783293,22.5,16.74033374033374,0.7093675748788542
119,35700,1,35700,270.45,0.0,294.94082323868594,18.54923433048433,13599.13226297997,22.5,18.54923433048433,0.7091767613140405
120,36000,1,36000,270.45,0.0,294.94103974985984,20.379120879120883,13594.98045732172,22.5,20.379120879120883,0.7089602501401373
121,36300,1,36300,270.4507523148148,0.0,294.9412713972508,22.215722934472936,13590.538400447442,22.5,22.215722934472936,0.7087286027492041
122,36600,1,36600,270.45324074074074,0.0,294.941521527404,24.044770044770047,13585.741919199976,22.5,24.044770044770047,0.7084784725959707
123,36900,1,36900,270.4578125,0.0,294.94178661409825,25.85199175824176,13580.658632193406,22.5,25.85199175824176,0.708213385901729
124,37200,1,37200,270.4648148148148,0.0,294.94206313111204,27.623117623117626,13575.356158045077,22.5,27.623117623117626,0.7079368688879413
125,37500,1,37500,270.4745949074074,0.0,294.9423529507391,29.343877187627193,13569.798593759086,22.5,29.343877187627193,0.7076470492608564
126,37800,1,37800,270.48749999999995,0.0,294.94267686805745,31.0,13563.587174132159,22.5,31.0,0.7073231319425304
127,38100,1,38100,270.5038773148148,0.0,294.94301886354083,32.61367394179894,13557.029088665242,22.5,32.61367394179894,0.7069811364591487
128,38400,1,38400,270.52407407407406,0.0,294.94337808458744,34.21494708994709,13550.140686801342,22.5,34.21494708994709,0.7066219154125406
129,38700,1,38700,270.5484375,0.0,294.9437536785955,35.801339285714285,13542.938317982378,22.5,35.801339285714285,0.7062463214044783
130,39000,1,39000,270.57731481481477,0.0,294.94414479296336,37.37037037037037,13535.438331648089,22.5,37.37037037037037,0.7058552070366204
131,39300,1,39300,270.6110532407407,0.0,294.9445821701984,38.91956018518518,13527.051211268139,22.5,38.91956018518518,0.7054178298016041
132,39600,1,39600,270.65,0.0,294.9450510275925,40.44642857142857,13518.060429190673,22.5,40.44642857142857,0.7049489724074647
133,39900,1,39900,270.69166666666666,0.0,294.9455526007273,41.94849537037037,13508.442291976411,22.5,41.94849537037037,0.7044473992726807
134,40200,1,40200,270.7333333333333,0.0,294.9460887772847,43.423280423280424,13498.160601546306,22.5,43.423280423280424,0.7039112227153055
135,40500,1,40500,270.775,0.0,294.94666144494647,44.86830357142857,13487.179159823492,22.5,44.86830357142857,0.7033385550535058
136,40800,1,40800,270.81666666666666,0.0,294.9472089653799,46.28108465608466,13476.679939887003,22.5,46.28108465608466,0.702791034620077
137,41100,1,41100,270.8583333333333,0.0,294.9477337302744,47.65914351851852,13466.617078839014,22.5,47.65914351851852,0.7022662697255555
138,41400,1,41400,270.9,0.0,294.9482469337001,49.0,13456.775919844244,22.5,49.0,0.7017530662998865
139,41700,1,41700,270.94166666666666,0.0,294.9487427607943,50.24485780423281,13447.267968369524,22.5,50.24485780423281,0.7012572392056882
140,42000,1,42000,270.9833333333333,0.0,294.94921539669434,51.34457671957672,13438.204729882773,22.5,51.34457671957672,0.7007846033056353
141,42300,1,42300,271.025,0.0,294.9496582200498,52.31116071428571,13429.713175014522,22.5,52.31116071428571,0.700341779950179
142,42600,1,42600,271.06666666666666,0.0,294.95006475338283,53.15661375661376,13421.917515502211,22.5,53.15661375661376,0.6999352466171445
143,42900,1,42900,271.1083333333333,0.0,294.9504296243049,53.89293981481482,13414.920771955856,22.5,53.89293981481482,0.6995703756950888
144,43200,1,43200,271.15,0.0,294.9507468656131,54.53214285714286,13408.83737111002,22.5,54.53214285714286,0.6992531343868791
145,43500,1,43500,271.19166666666666,0.0,294.9510105101047,55.08622685185185,13403.78173969709,22.5,55.08622685185185,0.6989894898952684
146,43800,1,43800,271.2333333333333,0.0,294.9512400626847,55.56719576719577,13399.3798527956,22.5,55.56719576719577,0.6987599373152875
147,44100,1,44100,271.275,0.0,294.9515080562898,55.98705357142857,13394.240823035349,22.5,55.98705357142857,0.6984919437101667
148,44400,1,44400,271.31666666666666,0.0,294.951766914536,56.357804232804234,13389.276972385906,22.5,56.357804232804234,0.6982330854639827
149,44700,1,44700,271.3583333333333,0.0,294.9520202581094,56.69145171957672,13384.418870779875,22.5,56.69145171957672,0.6979797418905491
150,45000,1,45000,271.4,0.0,294.9522717076966,57.0,13379.597088144415,22.5,57.0,0.6977282923033954
151,45300,1,45300,271.44166666666666,0.0,294.95252142405485,57.19339657738095,13374.808541805087,22.5,57.19339657738095,0.6974785759451265
152,45600,1,45600,271.4833333333333,0.0,294.9526499650153,57.195684523809526,13372.343647834974,22.5,57.195684523809526,0.6973500349846518
153,45900,1,45900,271.525,0.0,294.95272022948785,57.040011160714286,13370.996260402952,22.5,57.040011160714286,0.6972797705121252
154,46200,1,46200,271.56666666666666,0.0,294.952725112771,56.759523809523806,13370.902618849388,22.5,56.759523809523806,0.6972748872289571
155,46500,1,46500,271.6083333333333,0.0,294.95265751016336,56.387369791666664,13372.198962515746,22.5,56.387369791666664,0.6973424898366147
156,46800,1,46800,271.65,0.0,294.95251031696336,55.956696428571426,13375.021530744576,22.5,55.956696428571426,0.697489683036622
157,47100,1,47100,271.69059027777774,0.0,294.95244645569085,55.500651041666664,13376.246130786058,22.5,55.500651041666664,0.6975535443091303
158,47400,1,47400,271.72916666666663,0.0,294.9524341717735,55.05238095238095,13376.481686469173,22.5,55.05238095238095,0.697565828226459
159,47700,1,47700,271.76593749999995,0.0,294.9524528419323,54.64503348214286,13376.123668591721,22.5,54.64503348214286,0.697547158067664
160,48000,1,48000,271.8011111111111,0.0,294.95251410480614,54.31175595238095,13374.948895291966,22.5,54.31175595238095,0.6974858951938359
161,48300,1,48300,271.8348958333333,0.0,294.95262959903386,54.085695684523806,13372.734184709258,22.5,54.085695684523806,0.6973704009661219
162,48600,1,48600,271.86749999999995,0.0,294.9528507151288,54.0,13368.49407535302,22.5,54.0,0.6971492848711591
163,48900,1,48900,271.89913194444443,0.0,294.95321053579397,54.327845982142854,13361.594175238832,22.5,54.327845982142854,0.696789464206006
164,49200,1,49200,271.92999999999995,0.0,294.95370430864295,55.229910714285715,13352.125615850684,22.5,55.229910714285715,0.6962956913570224
165,49500,1,49500,271.9603125,0.0,294.95435026101023,56.570591517857146,13339.738870884687,22.5,56.570591517857146,0.6956497389897436
166,49800,1,49800,271.99027777777775,0.0,294.9551666202301,58.214285714285715,13324.084414040213,22.5,58.214285714285715,0.6948333797698751
167,50100,1,50100,272.02010416666667,0.0,294.9560908065693,60.025390625,13306.362270636644,22.5,60.025390625,0.6939091934306703
168,50400,1,50400,272.04999999999995,0.0,294.9569645412366,61.86830357142857,13289.60758555519,22.5,61.86830357142857,0.6930354587634042
169,50700,1,50700,272.07956790123455,0.0,294.95790331339845,63.607421875,13271.605745265799,22.5,63.607421875,0.6920966866015306
170,51000,1,51000,272.108024691358,0.0,294.9589009730326,65.10714285714286,13252.4746822384,22.5,65.10714285714286,0.6910990269673789
171,51300,1,51300,272.135,0.0,294.95995137011687,66.23186383928572,13232.33232893966,22.5,66.23186383928572,0.6900486298831083
172,51600,1,51600,272.1601234567901,0.0,294.96101161802073,66.84598214285714,13212.001076898216,22.5,66.84598214285714,0.6889883819792431
173,51900,1,51900,272.183024691358,0.0,294.961567921913,66.81389508928572,13201.333425866706,22.5,66.81389508928572,0.6884320780869757
174,52200,1,52200,272.2033333333333,0.0,294.9617222412091,66.0,13198.374208034576,22.5,66.0,0.688277758790889
175,52500,1,52500,272.22067901234567,0.0,294.9613641272399,64.46102729885058,13205.241380646294,22.5,64.46102729885058,0.6886358727600737
176,52800,1,52800,272.2346913580247,0.0,294.9607198242003,62.40373563218391,13217.59649820121,22.5,62.40373563218391,0.6892801757996949
177,53100,1,53100,272.245,0.0,294.9597232627256,59.91756465517241,13236.706502986259,22.5,59.91756465517241,0.6902767372743597
178,53400,1,53400,272.25123456790124,0.0,294.958297767255,57.0919540229885,13264.041721091284,22.5,57.0919540229885,0.6917022327450013
179,53700,1,53700,272.253024691358,0.0,294.9566286596259,54.01634339080459,13296.048431755355,22.5,54.01634339080459,0.6933713403740853
180,54000,1,54000,272.25,0.0,294.95491561159747,50.7801724137931,13328.897740957433,22.5,50.7801724137931,0.6950843884025062
181,54300,1,54300,272.2429880401234,0.0,294.9531039131125,47.47288074712644,13363.638765567592,22.5,47.47288074712644,0.6968960868874774
182,54600,1,54600,272.2332561728395,0.0,294.95125197165703,44.183908045977006,13399.15148703575,22.5,44.183908045977006,0.6987480283429477
183,54900,1,54900,272.22109374999997,0.0,294.94942071543085,41.00269396551724,13434.267549752074,22.5,41.00269396551724,0.7005792845691303
184,55200,1,55200,272.20679012345676,0.0,294.9476670248847,38.01867816091954,13467.896217506335,22.5,38.01867816091954,0.7023329751152687
185,55500,1,55500,272.1906346450617,0.0,294.9460492239787,35.32130028735632,13498.91907343715,22.5,35.32130028735632,0.7039507760212587
186,55800,1,55800,272.17291666666665,0.0,294.94452894394016,33.0,13528.071874895095,22.5,33.0,0.705471056059821
187,56100,1,56100,272.15392554012345,0.0,294.94318426440765,30.885007583014048,13553.857371278275,22.5,30.885007583014048,0.706815735592329
188,56400,1,56400,272.1339506172839,0.0,294.94205554777983,28.756784802043423,13575.501575581698,22.5,28.756784802043423,0.707944452220147
189,56700,1,56700,272.11328125,0.0,294.94091714279784,26.630118534482758,13597.331563200281,22.5,26.630118534482758,0.7090828572021337
190,57000,1,57000,272.09220679012344,0.0,294.9397076978462,24.51979565772669,13620.52380913891,22.5,24.51979565772669,0.710292302153789
191,57300,1,57300,272.07101658950614,0.0,294.9384570678037,22.44060304916986,13644.505817979969,22.5,22.44060304916986,0.7115429321962665
192,57600,1,57600,272.04999999999995,0.0,294.937184987733,20.407327586206893,13668.899151312526,22.5,20.407327586206893,0.7128150122669581
193,57900,1,57900,272.0278645833333,0.0,294.9359476858566,18.434756146232438,13692.625580017584,22.5,18.434756146232438,0.7140523141433732
194,58200,1,58200,272.0034722222222,0.0,294.9346959399572,16.53767560664112,13716.628986466447,22.5,16.53767560664112,0.7153040600427971
195,58500,1,58500,271.97734375,0.0,294.9334323062734,14.730872844827584,13740.860352375563,22.5,14.730872844827584,0.7165676937265744
196,58800,1,58800,271.95,0.0,294.9322166384746,13.029134738186457,13764.171927268866,22.5,13.029134738186457,0.7177833615253917
197,59100,1,59100,271.92196180555555,0.0,294.931028477893,11.44724816411238,13786.956025367039,22.5,11.44724816411238,0.7189715221069832
198,59400,1,59400,271.89374999999995,0.0,294.9298748917231,10.0,13809.07712656053,22.5,10.0,0.7201251082768749
199,59700,1,59700,271.86588541666663,0.0,294.92874775124534,8.647858796296296,13830.69110670232,22.5,8.647858796296296,0.721252248754638
200,60000,1,60000,271.83888888888885,0.0,294.92765468778924,7.349537037037037,13851.65162786173,22.5,7.349537037037037,0.7223453122107344
201,60300,1,60300,271.81328125,0.0,294.9266006011616,6.1171875,13871.864731628784,22.5,6.1171875,0.7233993988383531
202,60600,1,60600,271.7895833333333,0.0,294.9255873037783,4.962962962962963,13891.295663223626,22.5,4.962962962962963,0.724412696221691
203,60900,1,60900,271.7683159722222,0.0,294.92461719461613,3.899016203703704,13909.8984200049,22.5,3.899016203703704,0.7253828053838447
204,61200,1,61200,271.75,0.0,294.92369417112775,2.9375,13927.598264648848,22.5,2.9375,0.7263058288722277
205,61500,1,61500,271.73828125,0.0,294.9228436345561,2.0905671296296298,13943.908104400087,22.5,2.0905671296296298,0.7271563654438751
206,61800,1,61800,271.73541666666665,0.0,294.9221148896281,1.3703703703703702,13957.882474687196,22.5,1.3703703703703702,0.727885110371858
207,62100,1,62100,271.73984375,0.0,294.92148713913946,0.7890625,13969.920181489144,22.5,0.7890625,0.7285128608605191
208,62400,1,62400,271.75,0.0,294.9209677624848,0.3587962962962976,13979.879717963537,22.5,0.3587962962962976,0.7290322375151845
209,62700,1,62700,271.76432291666663,0.0,294.92056413905857,0.09172453703703809,13987.61957727234,22.5,0.09172453703703809,0.7294358609414076
210,63000,1,63000,271.78125,0.0,294.9202836482555,0.0,13992.998252572073,22.5,0.0,0.7297163517444574
211,63300,1,63300,271.79921874999997,0.0,294.92005360647835,0.0,13997.409520290403,22.5,0.0,0.7299463935216295
212,63600,1,63600,271.81666666666666,0.0,294.91980701619855,0.0,14002.138121131133,22.5,0.0,0.7301929838014303
213,63900,1,63900,271.83203125,0.0,294.91956752703214,0.0,14006.73055143503,22.5,0.0,0.7304324729678342
214,64200,1,64200,271.84375,0.0,294.91931457241003,0.0,14011.581194533188,22.5,0.0,0.7306854275899468
215,64500,1,64500,271.85026041666663,0.0,294.91903249247105,0.0,14016.990343011017,22.5,0.0,0.7309675075289306
216,64800,1,64800,271.84999999999997,0.0,294.9186997753761,0.0,14023.370506641302,22.5,0.0,0.7313002246238511
217,65100,1,65100,271.84230902777773,0.0,294.91829652163483,0.0,14031.103276893495,22.5,0.0,0.7317034783651479
218,65400,1,65400,271.8284722222222,0.0,294.91783607232696,0.0,14039.932825998381,22.5,0.0,0.7321639276730139
219,65700,1,65700,271.80984374999997,0.0,294.91737807556734,0.0,14048.715345181,22.5,0.0,0.7326219244326353
220,66000,1,66000,271.78777777777776,0.0,294.91688275822224,0.0,14058.213521736676,22.5,0.0,0.7331172417777339
221,66300,1,66300,271.7636284722222,0.0,294.91634904740846,0.0,14068.447929211308,22.5,0.0,0.7336509525915176
222,66600,1,66600,271.73875,0.0,294.91582273120457,0.0,14078.540538077354,22.5,0.0,0.7341772687954062
223,66900,1,66900,271.7144965277778,0.0,294.9153123347089,0.0,14088.327871545709,22.5,0.0,0.7346876652910623
224,67200,1,67200,271.6922222222222,0.0,294.91481750589185,0.0,14097.816680116332,22.5,0.0,0.7351824941081304
225,67500,1,67500,271.67328125,0.0,294.91434813318244,0.0,14106.817343849285,22.5,0.0,0.735651866817534
226,67800,1,67800,271.65902777777774,0.0,294.9139158810107,0.0,14115.106186314015,22.5,0.0,0.736084118989254
227,68100,1,68100,271.6508159722222,0.0,294.9135298047207,0.0,14122.509562760768,22.5,0.0,0.736470195279253
228,68400,1,68400,271.65,0.0,294.91319988494604,0.0,14128.83608514118,22.5,0.0,0.7368001150539385
229,68700,1,68700,271.6541898148148,0.0,294.9129049139957,0.0,14134.492430901744,22.5,0.0,0.737095086004274
230,69000,1,69000,271.6601851851852,0.0,294.9126278899674,0.0,14139.804627531232,22.5,0.0,0.7373721100325952
231,69300,1,69300,271.668125,0.0,294.91238430476693,0.0,14144.475603145407,22.5,0.0,0.7376156952330462
232,69600,1,69600,271.6781481481481,0.0,294.9121739417225,0.0,14148.509512631592,22.5,0.0,0.7378260582775056
233,69900,1,69900,271.6903935185185,0.0,294.91197635061536,0.0,14152.298508191172,22.5,0.0,0.7380236493846155
234,70200,1,70200,271.705,0.0,294.91179584149063,0.0,14155.759940651758,22.5,0.0,0.7382041585093475
235,70500,1,70500,271.72210648148143,0.0,294.9116292512649,0.0,14158.954465115661,22.5,0.0,0.7383707487350648
236,70800,1,70800,271.74185185185183,0.0,294.911481930266,0.0,14161.779484008724,22.5,0.0,0.7385180697339706
237,71100,1,71100,271.764375,0.0,294.9113698490899,0.0,14163.928746112475,22.5,0.0,0.738630150910069
238,71400,1,71400,271.7898148148148,0.0,294.91128455219706,0.0,14165.5643943609,22.5,0.0,0.7387154478029174
239,71700,1,71700,271.81831018518517,0.0,294.9112272127549,0.0,14166.663932163365,22.5,0.0,0.7387727872450682
240,72000,1,72000,271.84999999999997,0.0,294.9111928405104,0.0,14167.323052321586,22.5,0.0,0.7388071594895678
241,72300,1,72300,271.8833333333333,0.0,294.9111816424356,0.0,14167.537785951385,22.5,0.0,0.7388183575643552
242,72600,1,72600,271.91666666666663,0.0,294.9111946086199,0.0,14167.28914715711,22.5,0.0,0.7388053913800832
243,72900,1,72900,271.95,0.0,294.91122555281555,0.0,14166.695763063788,22.5,0.0,0.7387744471844258
244,73200,1,73200,271.9833333333333,0.0,294.91124742976655,0.0,14166.276251925903,22.5,0.0,0.7387525702334301
245,73500,1,73500,272.01666666666665,0.0,294.91128272458997,0.0,14165.599440448055,22.5,0.0,0.7387172754100106
246,73800,1,73800,272.04999999999995,0.0,294.9113314372858,0.0,14164.665328630246,22.5,0.0,0.7386685627141674
247,74100,1,74100,272.0833333333333,0.0,294.911393567854,0.0,14163.473916473566,22.5,0.0,0.7386064321459571
248,74400,1,74400,272.1166666666666,0.0,294.9114691162947,0.0,14162.025203975832,22.5,0.0,0.7385308837052662
249,74700,1,74700,272.15,0.0,294.9115560350303,0.0,14160.358455365738,22.5,0.0,0.7384439649696901
250,75000,1,75000,272.18333333333334,0.0,294.91164624206453,0.0,14158.628650531875,22.5,0.0,0.7383537579354424
251,75300,1,75300,272.21666666666664,0.0,294.9117465687087,0.0,14156.704792648134,22.5,0.0,0.7382534312912981
252,75600,1,75600,272.25,0.0,294.91185701496283,0.0,14154.586881712334,22.5,0.0,0.7381429850371433
253,75900,1,75900,272.2833333333333,0.0,294.91197758082694,0.0,14152.274917725566,22.5,0.0,0.7380224191730349
254,76200,1,76200,272.31666666666666,0.0,294.912108266301,0.0,14149.768900687832,22.5,0.0,0.737891733698973
255,76500,1,76500,272.34999999999997,0.0,294.91224892399055,0.0,14147.071657026969,22.5,0.0,0.737751076009431
256,76800,1,76800,272.3833333333333,0.0,294.91239904131584,0.0,14144.193015942048,22.5,0.0,0.7376009586841406
