Ward name,West End,Knightsbridge,Bromley,Croydon,Ealing,Shepherds Bush,Wood Green,Harrow,Romford,Uxbridge,Hounslow,Kingston,Ilford,Sutton,Barking,Edgware,Bexleyheath,Wembley,Kilburn,Orpington,Camden Town,Southall,Enfield Town,Eltham,Woolwich,Dalston,Fulham,Hammersmith,Chiswick,Angel,Nags Head,Kensington High Street ,King's Road (east),Brixton,Streatham,Catford,Lewisham,Wimbledon,East Ham,Stratford,Richmond,Peckham,Canary Wharf,Walthamstow,Clapham Junction,Putney,Tooting,Wandsworth,Queensway/ Westbourne Grove
Kingston upon Thames - Coombe Hill,13768.353799328157,11102.545379098607,18269.383969040304,11359.115609535143,13815.986591236393,10221.318123726565,22448.7240388895,19518.353386788993,34711.99001787144,21784.205258250062,9972.887337692637,3532.2665404254944,27553.13218960505,7077.624014873709,26314.423326373784,22380.520657705438,27245.94415819242,15577.243681346894,14207.842120826903,24281.152864489868,15699.284763030548,13883.993551081026,28900.006152202117,21361.60706038831,23519.851994132812,19328.716321696713,7729.961548932746,8701.021955665434,8201.9921300052,16622.30083310494,16948.72339656765,10161.267755018109,9410.20650599034,10653.907611958019,8848.284012692835,16275.69514916228,16780.556144263635,2070.308677745349,24663.041883839134,22770.416673809374,6391.09839201359,14168.909676540827,18650.068911257596,25298.394997716452,7848.600576667176,5586.807182078518,5715.292560883557,6673.576833216058,11914.560453651537
Kingston upon Thames - Coombe Vale,15497.48212438948,12751.81793396156,20723.0692424464,13608.985120379712,13079.02468251205,11118.410034450517,23807.58047657324,19070.431154023085,36942.71334541759,20218.84989376252,8106.029493365465,1058.6799209768967,29720.308870567842,8532.639158851614,28556.805288847987,22639.23499004243,29714.21275439341,15380.695184746257,15293.777536305704,26675.105065924497,17180.28662008117,12652.110033357083,30171.023750751472,23823.62201528741,25909.209373767557,21151.841123558457,9238.298604632788,9717.776983067091,8426.193494701285,18362.101145819222,18978.682704185372,11475.30379435355,11125.270000365572,12951.190938389007,11316.492440807458,18734.555263954564,19245.720766495397,4537.687845728784,26907.7597006061,24802.59978301218,5551.371286970117,16476.211114442816,20869.952565046307,27088.233139765365,9856.893120924457,7121.342734243872,8188.7484528741525,8715.642490958619,13190.661261502297
Kingston upon Thames - Grove,16926.030008476337,14155.675354198987,22681.573974746043,15477.959712436066,12692.127039434854,12048.461103678537,24914.83906139172,18822.42691860989,38682.85308619532,19017.717548656594,6805.901628558346,903.441531337785,31416.82218126698,10046.458065700499,30312.933565306812,22918.136258667044,31661.340287767347,15390.30640168441,16274.973757321502,28606.100995651763,18421.169369052575,11841.809995417669,31185.132101854895,25764.036369284906,27784.275904638336,22612.529140597522,10618.32448675266,10771.01934786465,8985.50469490652,19777.422684493267,20596.67143655248,12679.0961635416,12594.897402315682,14776.116688734974,13265.992186348918,20672.671103031877,21190.192630261947,6491.315746077491,28667.45380843046,26405.039777969545,5504.1357999616075,18298.63724635548,22619.86397176382,28503.891538792726,11524.086673917363,8585.15821271441,10145.26472680521,10417.871336008304,14337.099895886997
Kingston upon Thames - Norbiton,15460.680525260188,12720.954705144934,20546.66759633131,13411.76622026031,13233.931061787478,11154.215316364029,23812.357130582666,19211.92979230135,36846.58485221706,20414.445322090567,8307.178817360862,1232.7169073730806,29633.474225819205,8331.910557967369,28458.11593099283,22735.065636114752,29560.184904642145,15503.987902132074,15318.747462449393,26487.484784420456,17170.062196449875,12832.56287330537,30185.88349618516,23673.3824302051,25782.136790196313,21107.452089023485,9215.693409342573,9740.563384075678,8508.801988797064,18325.831339924054,18908.619322862516,11475.172855890702,11085.594216443926,12840.109745385605,11162.301102028001,18585.77521204762,19093.64581599418,4383.1083823267145,26808.51265327041,24733.78604827662,5697.63192367322,16364.549646617426,20773.767478148467,27049.241552786385,9783.11248554087,7089.803650697647,8029.699778213692,8636.068320976283,13196.363629467707
Kingston upon Thames - Old Malden,16662.85188607828,14096.639966801022,18607.182783351174,10779.165423168895,16739.92423856574,13514.067401735616,25544.263175384163,22606.813268529135,36715.89728119903,24026.482828020213,11867.628249435276,4499.4774897228945,29733.899474447633,4857.234814199521,28330.96978960199,25673.67438860847,28167.48650444126,18754.780134151897,17446.774075136138,24117.475800009255,18757.565540551965,16457.64896301428,32024.82331991817,22430.42773125533,25071.214356419212,22078.513658533386,10868.302322156753,11983.127789211012,11458.017225595466,19477.597045349965,19458.470311197576,13350.348650203145,12384.974190013374,12752.441442317893,10130.94257586694,17455.153539189218,17868.71397007259,4334.047440291722,26685.005384556156,25223.909113614493,9191.71486179807,16147.688536069416,20787.60567550115,28048.15913976153,10580.262410875137,8764.506675080422,7109.514316101444,9413.146056353076,15102.86469741468
Kingston upon Thames - St. James,16795.703388843758,14035.396793330176,22063.64935768994,14776.287263175642,13236.680305520273,12142.576237133437,24947.67814276175,19337.96211099436,38365.87382529721,19742.887237208317,7533.452812377466,546.2781675951641,31130.562402701806,9291.177262089443,29983.392511832124,23273.969507932245,31128.614623502013,15824.595784682268,16355.807562694998,27941.150888017295,18386.89770600146,12489.214568099196,31262.49585595583,25245.223469753564,27350.940215080907,22468.338392623853,10503.862715611695,10809.014820356817,9212.547025951544,19656.230337025037,20359.784292505727,12654.486553379898,12437.660464513554,14389.458298747062,12731.54504456861,20158.642619468883,20664.211425636935,5953.892366776854,28335.061376006553,26179.52674512754,5907.685585581686,17914.59183678847,22294.120218948872,28386.30667429702,11250.381203532012,8421.801412156496,9594.17407332083,10120.161130743376,14341.9680496515
Kingston upon Thames - St. Mark's,17884.208079921566,15151.821692331823,21976.28174611363,14344.427618187665,14841.56056309142,13538.156670629025,26245.26461091801,20949.669044424456,39070.11784308502,21114.1586501784,8914.816118655857,2075.1857217751517,31907.003281707475,8377.866991919607,30672.15448759245,24854.560993596395,31303.76096365714,17433.26478252127,17724.35140083855,27646.073422551595,19609.756438496588,14025.412329532117,32607.38133838618,25474.34694619327,27805.457304782383,23517.88510423254,11653.099730739877,12151.048741169217,10733.022387984154,20749.441520613047,21254.929380465186,13911.396782868376,13506.879496367117,15007.8728818027,12979.641432821665,20418.567604544423,20887.108595057834,6336.336037292738,29020.70073392913,27080.97763008117,7515.499596948706,18517.83932225207,23008.322869612774,29467.755758798787,12129.623515156063,9522.16107596547,9833.576459872047,10966.899598686774,15628.389016452935
Kingston upon Thames - Surbiton Hill,17402.300257141284,14659.613696501567,21910.395599618165,14405.385964072391,14245.490130453256,12964.458247005465,25701.944529871984,20346.549862592503,38722.02245825479,20637.831988797778,8427.742385869853,1461.362232578677,31532.67844761659,8627.407383743512,30327.709231770277,24241.57373576529,31143.6052244505,16820.562156714877,17159.20324563589,27662.913721156703,19087.215435716127,13470.23017796418,32050.991773752005,25292.118588058376,27542.566707410602,23050.58515915181,11147.885724277266,11590.959377782932,10129.1062906682,20267.300903224066,20837.16278020814,13376.292874938634,13027.981885074912,14679.07786662961,12779.150874917248,20222.165623440567,20704.581333047394,6063.578471791414,28676.878675395255,26663.21297770622,6902.839722525962,18197.609426512743,22652.442282591583,28991.657070223042,11709.548344805786,9028.55777134655,9628.810256443025,10555.464487310719,15085.643904787568
Kingston upon Thames - Tolworth and Hook Rise,19195.20025413552,16498.739790012187,22121.757123414867,14183.412659026122,16539.357482429386,15115.544435473696,27720.428845987088,22657.929176783135,39971.47530682101,22554.585241825447,10412.072604529701,3788.7404722223328,32890.633394655255,7767.9019592272625,31573.055003602323,26558.366057540014,31686.235455017057,19151.08808862259,19271.46035911033,27541.68189264576,21031.539091106235,15646.882851397502,34118.420878444835,25932.06080630622,28482.59075954466,24776.819970179167,13048.23960375855,13692.673061061108,12404.125951553155,22055.0022234506,22379.375634774537,15379.632357262257,14823.608510332395,15912.956410521072,13554.609348015969,20933.211058797042,21361.35570333377,7221.49202260355,29922.455489928994,28194.278036290078,9233.324560922225,19381.831023512044,23956.180913057673,30744.37144627712,13297.239241151174,10899.14873445295,10461.532410486649,12120.671701177916,17114.18876336321
Kingston upon Thames - Tudor,16597.39591802515,13824.210795028324,22740.52843703831,15660.208838681685,12158.253732050394,11612.999303259523,24498.601394631132,18287.00410623647,38464.255324756465,18571.022820519185,6364.33827831363,1075.2638446315386,31178.484340355517,10386.182641695674,30105.43492245681,22396.44768096833,31624.324116305303,14857.949191477657,15841.503398316076,28724.348409121973,18039.796113150183,11332.762418149276,30748.1795545659,25715.543481453937,27658.415912698703,22288.121344770745,10289.473283025318,10362.469821128583,8503.206262134481,19441.490918684103,20330.14907584362,12298.179927942885,12287.221542863008,14622.031433832386,13243.313972341693,20622.38865512115,21151.067580238345,6494.427481969856,28462.579896085586,26128.266129302843,4979.79066650564,18138.57654703924,22412.904977763963,28162.17078479119,11293.041346178246,8291.148811420408,10145.814550951947,10206.245364069528,13939.691694405597
Lambeth - Bishop's,4084.2511647606175,3603.121560524667,12479.04912889513,11557.522379365542,15918.086796622705,7559.438284543166,13117.758866966393,18858.68379516149,23581.031395846432,25810.02166695199,17385.93463089323,14318.527141863284,16320.352728688093,13936.002212777736,15229.092585711305,17975.722666748854,18371.80946128627,14844.703883452437,7974.721974645185,19034.093033355606,6811.644790354794,17905.73189235467,19512.68485205978,12605.285236891195,13305.36698181815,8499.705131979073,5395.818907078195,7053.241023197265,9975.103266727301,6293.240858729546,5707.264748280248,5543.22446678386,3581.7474316285357,2037.0974452156918,5671.301511780908,8130.387340232686,8810.949301530387,9504.094393311832,13591.111913703215,11502.672468008952,12615.429510784334,3821.871591814729,7544.168356881916,14401.370507670541,3594.4152987522393,6780.171723617847,7144.609644361716,4690.879793932123,5962.902655311263
Lambeth - Brixton Hill,6924.700097652061,5927.163665262699,10660.532819343502,8721.207566289262,17247.980556660936,9220.444858056777,15935.998430783979,20852.268730397576,24840.528888052104,27010.48152343469,17519.89997606284,13292.874580765214,17817.026289607576,11418.430687092688,16442.94057524225,20542.037602439887,17932.30378728112,16714.49563279137,10513.61551623841,17265.291122716426,9645.93612758646,18896.29450850285,22293.26608675212,12005.024029389775,13637.986109868138,11049.442350664604,6219.759343204944,8291.621089440338,10845.883089475527,9067.34991368639,7936.334129890241,7367.990373052217,5140.580890328663,946.4010194997571,2843.2853759220466,7029.369718088638,7660.050634131954,7953.334878373697,14792.92206479613,13480.79206237234,12721.544291351529,4250.785501165943,8871.435463459882,16807.63250274838,3720.4941362135964,6741.328541505981,4889.087047563456,4261.027960737558,8260.143218499272
Lambeth - Clapham Common,6445.767386571118,4727.434516579305,12579.830357480045,9718.585409994199,15329.442506521675,7461.31603309672,15654.232478630383,19133.66474102598,26194.49270235782,25058.830374599525,15591.158394852342,11721.036098081104,19023.614415911015,11180.209715392155,17802.837706800146,19248.721099317725,19849.284102218913,14959.20209733328,9300.16617961456,19174.82330962057,9035.15362934415,16930.363167164047,22121.009777363368,13933.321329652003,15351.828261579958,11352.322015539417,4295.340553263333,6414.718231375357,8883.660940482408,8995.707798238696,8580.293621008104,5739.975972958518,3537.9145046942485,2287.4844946149997,3726.8972495475814,8994.172569278531,9630.19193031482,6671.742749103057,16152.857454858415,14348.178013789633,10785.605105754586,5768.771645255866,10124.28391362503,17276.630707958342,1768.6426404263186,4791.243913112379,4338.014718995668,2330.684866240661,6891.717119361523
Lambeth - Clapham Town,5969.610515942059,4343.796916479178,12624.416034136371,10078.51010337196,15284.653201335712,7292.594352720777,15175.249068631118,18951.01188255499,25799.658909147623,25057.270686698674,15780.270266207885,12094.81533721679,18605.797905738684,11669.389104708187,17414.04034514419,18917.791525060125,19671.93545599016,14794.066782231153,8938.875371226322,19228.789034806676,8576.241690331653,16959.413548555756,21637.908814581897,13771.574772541253,15064.59762685061,10862.211650847485,4261.28461178601,6328.61176045738,8907.278927887577,8504.881022763868,8110.492578936792,5500.808989854623,3274.5304896047896,2062.9732427296512,4062.369775080843,8889.826426704385,9537.750151148499,7118.339183463899,15765.652630508237,13890.147442231671,10971.596384333818,5454.896009295543,9726.782916713883,16789.81530661922,1799.1786589684623,4976.727006262305,4828.911615089622,2578.848755517404,6563.8071444144
Lambeth - Coldharbour,5894.9864834600585,5654.758312789742,10427.912558388247,9953.833900262542,17783.753219480168,9493.674641825037,14555.586686095567,20898.636380694854,23072.779668765772,27647.055606517853,18723.469945248118,14930.520106445949,16006.420143084184,13193.577489181207,14672.754513464537,19994.007950267838,16766.748638584304,16858.941346616426,10017.024139236652,16996.805114326264,8606.760659338071,19649.295467123076,20813.32939609428,10901.28093971568,12106.583257667515,9396.404343742137,6959.230908814494,8831.87434346722,11631.221118795751,7650.179505708455,6183.164869695864,7506.029601248267,5408.270393726119,1000.1523740206126,4445.723406009498,6198.645929054314,6872.488039565067,9702.694340604423,13021.27437921841,11657.448530612446,13916.133106548832,2530.0905477460005,7060.259033099882,15062.613602037218,4698.995515180613,7931.210819606767,6719.7392158949515,5541.571994612976,8020.771335118036
